instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
